"business_id","stars","longitude","latitude","state","city","'Mexican'","'Restaurants'","'Coffee & Tea'","'Food'","'Pizza'","'Chinese'","Alcohol","Ambience.romantic","Ambience.intimate","Ambience.classy","Ambience.hipster","Ambience.divey","Ambience.touristy","Ambience.trendy","Ambience.upscale","Ambience.casual","BYOB","BYOBCorkage","BikeParking","BusinessAcceptsCreditCards","BusinessParking.garage","BusinessParking.street","BusinessParking.validated","BusinessParking.lot","BusinessParking.valet","Caters","GoodForKids","GoodForMeal.dessert","GoodForMeal.latenight","GoodForMeal.lunch","GoodForMeal.dinner","GoodForMeal.breakfast","GoodForMeal.brunch","HasTV","NoiseLevel","OutdoorSeating","RestaurantsAttire","RestaurantsDelivery","RestaurantsGoodForGroups","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsTableService","RestaurantsTakeOut","WheelchairAccessible","WiFi","NA_Column","RestaurantsCounterService","ByAppointmentOnly","DogsAllowed","BusinessAcceptsBitcoin","Corkage","DietaryRestrictions.dairy.free","DietaryRestrictions.gluten.free","DietaryRestrictions.vegan","DietaryRestrictions.kosher","DietaryRestrictions.halal","DietaryRestrictions.soy.free","DietaryRestrictions.vegetarian","Open24Hours"
"wonQ-ZsUKzCMF9Er3uGF8A",2.5,-112.0294133,33.6541985,"AZ","Phoenix",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","True","quiet","False","casual","True","True","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sGLdSwi3zKNM3c3f5Ep8jw",4,-80.0559294722,40.3424447895,"PA","Pittsburgh",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"2",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rUfZp5C_j7NxQZxrjyMrvQ",3.5,-112.0983488,33.6113056,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","True","False",NA,"True","False","True","False","False","False","False","True","quiet","True","casual","False","True","1","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GPs6pPBaRDbavro8uKjo7g",4,-111.8964356,33.6194903,"AZ","Scottsdale",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","True","False","False","True","False","False","True","True","False","False","False","average","True","casual",NA,"True","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OPIX1wTOll0aZT08Wr6sDw",3.5,-81.5502199,41.5193217,"OH","Cleveland",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False","True","False","False","False","False","False",NA,"True","False","False","False","False","False","False","False","quiet","False","casual","True","False","1","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f-AGHqaxJvfiuP7aHwmjhA",4,-79.9665833,40.4268467,"PA","Pittsburgh",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ofAbFXOMz2-Di7p2oDsfhQ",2.5,-111.9375578,33.3928753,"AZ","Tempe",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True","False","False","True","True","False","False",NA,NA,"False","casual","True","True","1","False","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-8ILwSisSrTzcyy_Z0o9oA",3.5,-79.9222802,40.4381171,"PA","Pittsburgh",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","True","False","False","False","True","True","False","False","True","False","False","False","False","average","True","casual","False","False","1","False","False","True","True","free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2ZZmVT4Y8Rk3OIzu18PvFQ",4,-115.131645,36.021088,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,"True","False","False","True","False","False","False",NA,NA,"False","casual","True","True","1","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tvwDuDypJDl16icfZDpULg",4.5,-111.9880805,33.6021509,"AZ","Phoenix",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"1",NA,NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K6h0y_nilh7kTeXmG_Q0pw",3.5,-112.235603207,33.6523515797,"AZ","Glendale",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","True","False","False","True","average","True","casual","False","True","1","False","False","True","True","no",NA,NA,NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA
"dpblBM884TnUQQ5xusFMlg",4,-89.4515848,43.0380618,"WI","Madison",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,"True","False","False","True","True","False","False",NA,"quiet","False","casual","True","True","1","True","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lYCeqldIiOggsbByH3RRhw",2,-115.1391027,36.0808997,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False","True",NA,NA,NA,NA,NA,"False","True","False","False","True","False","False","False","False","average","False","casual","False","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZdqiRrUik1GWAcMWb2iBdw",4.5,-80.8432163,35.227949,"NC","Charlotte",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"1",NA,NA,"True","True","free",NA,NA,NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fu_MNxmXW0neptI-ShZRpw",3.5,-115.207512,36.123589,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","True","False","True","True","False","False","False","False","False","False","True","average","False","casual","False","True","1","True","True","True","False","free",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oT_0FoEqHRgfn4ht8PWUKg",2.5,-112.0241743,33.510034,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False",NA,NA,"True","casual",NA,"True","2","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"h8eDSoKHpp-4l5G5_JPtFA",3.5,-79.9485508496,40.444591539,"PA","Pittsburgh",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J0UG_QARO4bwYlxfosP2aw",1.5,-80.0187673,40.5344402,"PA","Pittsburgh",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","2","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wJ-961JWdVhJXhWQf4Jlcw",3,-115.296784302,36.0992323902,"NV","Las Vegas",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44YFU284Z3KDEy25QyVoUw",3.5,-111.977035678,33.6130201898,"AZ","Phoenix",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","False","True","False","False","False","average","False","casual","False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R073RHVTWuUc_JabjD0bsA",4,-115.2789626,36.1281441,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","True","False","False","True","average","False","casual","True","True","2","False","True","True","True","free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"T4svfBHgvKG5TTytlYzLbQ",3,-115.1533426,36.0765176,"NV","Las Vegas",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OwMvIRdt3OVzuiQdaT-dbQ",4.5,-112.0722794,33.4580877,"AZ","Phoenix",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P8lGz3aiwedtGQWrifuBTA",3,-112.0462108,33.4596905,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","False","False",NA,"True","False","False","False","False","False","False","True","loud","True","casual","False","True","2",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Z67fSDd2j_BNG5qQjpFCaw",3.5,-112.05616951,33.3057479529,"AZ","Phoenix",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"2",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZTCKRVCjdcb2eS_-260O2A",3,-115.1925931,36.1451911,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"False","quiet","False","casual","True","False","2","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"xcKB2QEppVgMARTWGYZGow",3,-115.149700818,36.0854594139,"NV","Las Vegas",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ynm7H4c2ll5vZEX3iLdxmw",4,-112.0296385,33.467823,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","False","True","False","False","True","False","False","False","True","average","False","casual","False","True","1","False","True","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uwxj0XXWOvm8xdhZ-33Vlw",4,-89.4036252,43.0724417,"WI","Madison",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jy40ercZIQaNcz2qV3qgow",3,-112.0686202,33.4521542,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","True","False","False","False","False","True","True","False","False","True","True","False","False","True","average","True","casual","False","True","2","True","True","True","True","free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False"
"3qlqzQrwh8hjBltlgFgsJQ",4,-112.068989798,33.4591696019,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"full_bar","False","False","False","True","False","False","False","False","False",NA,NA,"True","True","False","False","False","True","True","True","True","False","False","False","False","False","True","True","average","True","casual","False","True","2","True","True","True","True","free",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLthP1yn32xlBswIbsLIjQ",3.5,-115.2056,36.115074,"NV","Las Vegas",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"full_bar","False","False","False","False","True","False","False","False","False","False","yes_free","False","True","False","False","False","True","False","True","True","False","True","True","True","False","False","True","quiet","False","casual","True","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA
"9BqDoxsq-Mx-Ei1Xu254pQ",4,-80.8044731,35.0355952,"NC","Charlotte",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","True",NA,NA,NA,"True","False","False","False","True","False","False","True","True","False","True","True","False","False","False","average","False","casual","False","True","1","True","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8dSKEPQn0pmZEmWTKZI81Q",3,-111.9786084,33.3295481,"AZ","Phoenix",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"False","False","False","False","False","False","False","False","False",NA,NA,"False","True","False","False","False","False","False",NA,"True","False","False","True","False","False","False","True",NA,"False","casual","False","True","2","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2QbWs3zL31_pRN2xo3obwA",3,-115.118237,36.1454189,"NV","Las Vegas",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wjf1uZNr6E4LQ0nUNHX5AA",4,-115.1091,36.128693,"NV","Las Vegas",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","True","True","True","True","False","True","average","False","casual","False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"iQOjQH30LFsj6aO3wJG7nQ",4,-115.2425364,36.15962,"NV","Las Vegas",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kQabQnNavQ7FgfyuXf8Niw",3.5,-115.2084299,36.0335123,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"True","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","quiet","False","casual","False","True","2","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EBwKRtjNeTjA5viMpc5lqQ",3,-79.923263,40.435861,"PA","Pittsburgh",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"beer_and_wine","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","True","False","False","False",NA,"True","False","False","False","True","False","False","True","loud","False","casual","True","True","1","False","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kA16kUvlhuZNY0QofQoV6A",2.5,-111.88792,33.601973,"AZ","Scottsdale",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"3",NA,NA,"True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"INuaxyGB7eE_6xMtYUersg",4,-112.0126092,33.4937828,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","True","False","False","False","False",NA,NA,"True","True","False","False","False","True","False","False","True","False","True","False","False","False","False","True","average","True","casual","False","True","1","False","False","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PxANrd2dLItNNSAWyiQTjQ",4,-115.047807486,36.0666666055,"NV","Henderson",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"beer_and_wine","False","False","False","False","True","False","False","False","False",NA,NA,"True","True","False","False","False","False","False","True","True","False","False","False","False","False","False","True","average","False","casual","True","True","1","True","True","True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UVqelOc_xJwy6lfnOhiCLQ",4,-115.0922849,36.2168566,"NV","Las Vegas",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","True","False","False","False","True",NA,NA,"False","True","False","False","False","True","False","False","True","False","False","True","False","False","False","True","loud","False","casual","False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"szlIcLQE7K-1JuKeJIRKsQ",2.5,-79.922851,40.4334455,"PA","Pittsburgh",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"full_bar","False","False","False","False","True","False","False","False","True",NA,NA,"True","True","False","True","False","False","False",NA,"True","False","False","False","True","False","False","True","average","False","casual","False","True","2","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RScKS72p6_AykRRwZOxqog",1,-111.9404813,33.6251792,"AZ","Scottsdale",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","False","False",NA,"True","False","False","False","False","False","False",NA,NA,NA,"casual","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"myw0csRck6XG4w5Z-EFyqg",4,-112.0629591,33.6561233,"AZ","Phoenix",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","True","False","False","False","quiet","False","casual","True","True","1","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"yZrL-0M_ia36JMC2P1cumA",2.5,-112.2545798,33.4787366,"AZ","Phoenix",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"2",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"odfX0wO7fOyqa8oobxh96w",2.5,-80.0031124,40.4428479,"PA","Pittsburgh",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","False",NA,NA,"False","True","False","True","False","False","False",NA,"False","False","False","True","False","False","False","False","quiet","False","casual","False","False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jWHr_b19C1SjRvfI9jbdmQ",4,-115.1179154,36.0993008,"NV","Las Vegas",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","True","False","False","True","average","False","casual","False","True","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NNiKmCGL1USfihxT7uAcjw",3.5,-80.8464246,35.2246161,"NC","Charlotte",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,"1",NA,NA,"True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RRw9I8pHt5PzgYGT2QeODw",4,-115.289727652,36.1640989787,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","True","False","False","True","average","True","casual","False","True","2","True","True","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XhMfL-6lt-prYyC9Lp02gg",4,-81.7394599,41.3832523,"OH","Cleveland",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,"True","False","False","False","False","False","False","False","False","False","True","False","False","False","False","quiet","False","casual","False","False","1","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WLCdg4ib7-_7b8epoXRjAw",3.5,-80.8171636,35.2123711,"NC","Charlotte",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","False","True","False","False","True","True","False","False","True","quiet","False","casual","True","True","1","False","True","True","True","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67Dl9MQcSUNU0OqgsaFs_w",4,-112.168478966,33.6116171606,"AZ","Glendale",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"full_bar","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","False","True","False","True","True","True","False","False","True","average","False","casual","False","True","2","False","True","True","True","free",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA
"wt6SJHPEknFUWjn67_wKoQ",4,-89.320026,43.097994,"WI","Madison",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","False","False","False","False","quiet","False","casual","False","True","1","False","True","True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"j3SHAiF8OIlY3kUPnAAlKw",3.5,-80.764657,35.341155,"NC","Charlotte",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"beer_and_wine","False","False","False","False","False","False","False","False","True",NA,NA,"True","True","False","False","False","True","False","True","True","False","False","True","True","False","False","True","average","True","casual","True","True","2","False","True","True",NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MD2lokfrZ-2NlDMkKbgEPA",2.5,-115.3335939,36.1569658,"NV","Las Vegas",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","True","False","False","False",NA,NA,"True","True","False","False","False","False","False","False","True","False","False","True","False","False","False","False","very_loud","False","casual","False","True","2","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I5kKpCDxdrV1Lxss2T681g",3.5,-80.033422,40.441704,"PA","Pittsburgh",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"p4YvOzp42g3JzlXJny8F0g",4,-112.1045313,33.5098155,"AZ","Phoenix",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"full_bar","False","False","False","False","False","False","False","False","True","False","no","True","True","False","False","False","True","False","True","True","False","False","True","True","False","False","True","average","False","casual","False","True","1","False","True","True","True","no",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA
"ckZg3KVwR9FrAR1KtTavEQ",2.5,-79.9436929,40.4970667,"PA","Pittsburgh",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"none","False","False","False","False","False","False","False","False","False",NA,NA,NA,"False","False","False","False","False","False",NA,"False",NA,NA,NA,NA,NA,NA,"True","quiet","False","casual",NA,"False","1","False","False","True",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28hruDLwF_5s0QtDWH4rpg",4,-111.9366714,33.4225106,"AZ","Tempe",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"1",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
